Order of data on each line is:
	Time
	Base:
		Az
		Ay
		Ax
		Vz
		Vy
		Vx
	Lamp:
		Az
		Ay
		Ax
		Vz
		Vy
		Vx
	Status

19:05:24.313 -1.5156300067901611 -4.58519983291626 -8.227021217346191 -1.6022217273712158 2.616962194442749 0.07629627734422684 3.5316812992095947 0.2370416522026062 -8.930963516235352 0.09918515384197235 -0.6332590579986572 -2.1973326206207275  0
19:05:24.322 -1.494080662727356 -4.525341033935547 -8.294063568115234 -1.426740288734436 2.555925130844116 0.4196295142173767 3.519709587097168 0.1676052063703537 -8.974061965942383 0.11444441229104996 -0.5111850500106812 -2.3346660137176514  0
19:05:24.332 -1.6449254751205444 -4.592382907867432 -8.227021217346191 -1.495406985282898 2.677999258041382 0.6561479568481445 3.5915403366088867 0.25380218029022217 -8.978850364685059 0.26703694462776184 -0.6485183238983154 -2.388073444366455  0
19:05:24.342 -1.549151062965393 -4.563650608062744 -8.26293659210205 -1.2131108045578003 2.7161474227905273 0.6485183238983154 3.579568386077881 0.15323905646800995 -8.978850364685059 0.32807397842407227 -0.48829615116119385 -2.5254065990448  0
19:05:24.352 -1.5276018381118774 -4.554072856903076 -8.21983814239502 -1.1749626398086548 2.2888882160186768 0.5951109528541565 3.569991111755371 0.1771826595067978 -8.930963516235352 0.32044434547424316 -0.48829615116119385 -2.548295497894287  0
19:05:24.373 -1.5443623065948486 -4.47027063369751 -8.255753517150879 -1.3657033443450928 2.4948880672454834 0.617999792098999 3.5963289737701416 0.18197138607501984 -8.928569793701172 0.23651844263076782 -0.4348887503147125 -2.540665864944458  0
19:05:24.382 -1.6233762502670288 -4.5468902587890625 -8.238993644714355 -1.3657033443450928 2.548295497894287 0.48829615116119385 3.629850149154663 0.15563341975212097 -8.976456642150879 0.15259255468845367 -0.6256294250488281 -2.2583696842193604  0
19:05:24.393 -1.5156300067901611 -4.556467533111572 -8.272515296936035 -1.3733329772949219 2.677999258041382 0.5264443159103394 3.572385311126709 0.2370416522026062 -9.007582664489746 -0.06103701889514923 -0.5645924210548401 -2.449110269546509  0
19:05:24.423 -1.5371793508529663 -4.522946357727051 -8.27969741821289 -1.3199255466461182 2.3651845455169678 0.5722220540046692 3.565202236175537 0.23464730381965637 -8.962090492248535 0.11444441229104996 -0.6790368556976318 -2.0981476306915283  0
19:05:24.433 -1.489292025566101 -4.5421013832092285 -8.241388320922852 -1.30466628074646 2.380443811416626 0.6866664886474609 3.562808036804199 0.23943601548671722 -8.950118064880371 0.1983703076839447 -0.47303688526153564 -2.5025177001953125  0
19:05:24.473 -1.5539398193359375 -4.570833683013916 -8.291668891906738 -1.2970366477966309 2.601702928543091 0.5340738892555237 3.5340754985809326 0.138872891664505 -8.8687105178833 0.24414807558059692 -0.5798516869544983 -2.2583696842193604  0
19:05:24.482 -1.491686463356018 -4.578016757965088 -8.27969741821289 -1.1749626398086548 2.616962194442749 0.4348887503147125 3.5891458988189697 0.15323905646800995 -8.916597366333008 0.11444441229104996 -0.556962788105011 -2.533036231994629  0
19:05:24.522 -1.582672119140625 -4.5468902587890625 -8.224627494812012 -1.426740288734436 2.388073444366455 0.5493331551551819 3.622667074203491 0.17478829622268677 -8.930963516235352 0.30518510937690735 -0.617999792098999 -2.1897029876708984  0
19:05:24.532 -1.5730947256088257 -4.5492844581604 -8.282092094421387 -1.419110655784607 2.395703077316284 0.5493331551551819 3.5604135990142822 0.19154880940914154 -8.971667289733887 0.16022217273712158 -0.4348887503147125 -2.3346660137176514  0
19:05:24.541 -1.5371793508529663 -4.6043548583984375 -8.255753517150879 -1.5106662511825562 2.441480875015259 0.7171849608421326 3.586751699447632 0.1963375359773636 -8.95730209350586 0.28992584347724915 -0.6714072227478027 -2.3270363807678223  0
19:05:24.551 -1.496475100517273 -4.597171306610107 -8.260542869567871 -1.113925576210022 2.5788140296936035 0.45777764916419983 3.5963289737701416 0.22267550230026245 -9.000399589538574 0.15259255468845367 -0.47303688526153564 -2.5635547637939453  0
19:05:24.561 -1.496475100517273 -4.606749057769775 -8.265331268310547 -1.617480993270874 2.555925130844116 0.26703694462776184 3.5460474491119385 0.17478829622268677 -8.892654418945312 0.13733328878879547 -0.5340738892555237 -2.1134068965911865  0
19:05:24.571 -1.5132355690002441 -4.539707183837891 -8.272515296936035 -1.2970366477966309 2.4109623432159424 0.7324442267417908 3.519709587097168 0.2274642288684845 -8.926175117492676 0.06103701889514923 -0.6561479568481445 -2.304147481918335  0
19:05:24.582 -1.49886953830719 -4.5947771072387695 -8.238993644714355 -1.1825922727584839 2.479628801345825 0.48066651821136475 3.529287099838257 0.19154880940914154 -8.923781394958496 0.16785180568695068 -0.6027405858039856 -2.296517848968506  0
19:05:24.592 -1.5371793508529663 -4.55886173248291 -8.260542869567871 -1.0910366773605347 2.60933256149292 0.5722220540046692 3.5532305240631104 0.2083093374967575 -8.986034393310547 0.14496292173862457 -0.5264443159103394 -2.388073444366455  0
19:05:24.613 -1.5395735502243042 -4.5421013832092285 -8.248571395874023 -1.1520737409591675 2.69325852394104 0.6103702187538147 3.6011178493499756 0.21309804916381836 -8.947723388671875 0.1754814237356186 -0.8163701295852661 -2.2736289501190186  0
19:05:24.623 -1.5156300067901611 -4.582805156707764 -8.282092094421387 -1.0757774114608765 2.479628801345825 0.46540728211402893 3.569991111755371 0.16999956965446472 -8.978850364685059 -0.06103701889514923 -0.747703492641449 -2.4033327102661133  0
19:05:24.633 -1.582672119140625 -4.501397132873535 -8.260542869567871 -1.3580737113952637 2.395703077316284 0.5798516869544983 3.5436532497406006 0.12450673431158066 -8.9429349899292 0.2136295735836029 -0.6485183238983154 -2.555925130844116  0
19:05:24.642 -1.5970382690429688 -4.556467533111572 -8.227021217346191 -1.4725180864334106 2.548295497894287 0.5874813199043274 3.5460474491119385 0.16999956965446472 -9.021949768066406 0.1907406896352768 -0.47303688526153564 -2.2888882160186768  0
19:05:24.672 -1.6018270254135132 -4.534918308258057 -8.250965118408203 -1.3351848125457764 2.685628890991211 0.48829615116119385 3.625061273574829 0.12211237102746964 -8.954907417297363 0.32807397842407227 -0.6103702187538147 -2.2659993171691895  0
19:05:24.682 -1.4677428007125854 -4.518157482147217 -8.238993644714355 -1.4877773523330688 2.3499252796173096 0.5111850500106812 3.577174186706543 0.14605596661567688 -8.983638763427734 0.13733328878879547 -0.5493331551551819 -2.1973326206207275  0
19:05:24.694 -1.494080662727356 -4.578016757965088 -8.270120620727539 -1.228369951248169 2.479628801345825 0.5722220540046692 3.574779987335205 0.15563341975212097 -8.986034393310547 0.14496292173862457 -0.503555417060852 -2.4338512420654297  0
19:05:24.753 -1.5635172128677368 -4.606749057769775 -8.20307731628418 -1.1291848421096802 2.685628890991211 0.7858515977859497 3.5005545616149902 0.2083093374967575 -8.899837493896484 0.13733328878879547 -0.5874813199043274 -2.3499252796173096  0
19:05:24.763 -1.5323904752731323 -4.525341033935547 -8.243782043457031 -1.1520737409591675 2.471999168395996 0.7553331255912781 3.634638786315918 0.13408417999744415 -8.990822792053223 0.15259255468845367 -0.5722220540046692 -2.1973326206207275  0
19:05:24.772 -1.5252074003219604 -4.530129432678223 -8.248571395874023 -1.2054811716079712 2.3651845455169678 0.6256294250488281 3.579568386077881 0.15084469318389893 -9.000399589538574 0.07629627734422684 -0.6942960619926453 -2.3499252796173096  0
19:05:24.783 -1.5730947256088257 -4.56843900680542 -8.248571395874023 -1.3351848125457764 2.3422956466674805 0.5645924210548401 3.5556249618530273 0.16999956965446472 -9.012371063232422 0.2059999406337738 -0.8011108636856079 -2.2049622535705566  0
19:05:24.792 -1.5467567443847656 -4.578016757965088 -8.258148193359375 -1.4572588205337524 2.5177769660949707 0.30518510937690735 3.5460474491119385 0.2178867757320404 -8.88786506652832 0.09155552834272385 -0.4348887503147125 -2.296517848968506  0
19:05:24.803 -1.5635172128677368 -4.539707183837891 -8.195895195007324 -1.5945920944213867 2.754295587539673 0.251777708530426 3.584357261657715 0.21070370078086853 -8.952512741088867 0.2212591916322708 -0.48829615116119385 -2.227851152420044  0
19:05:24.813 -1.5156300067901611 -4.554072856903076 -8.236599922180176 -1.4343699216842651 2.69325852394104 0.2059999406337738 3.5316812992095947 0.19154880940914154 -8.950118064880371 0.04577776417136192 -0.5493331551551819 -2.388073444366455  0
19:05:24.823 -1.549151062965393 -4.57562255859375 -8.222232818603516 -1.197851538658142 2.7924435138702393 0.3585924804210663 3.6130895614624023 0.14126725494861603 -8.930963516235352 0.09918515384197235 -0.6866664886474609 -2.3651845455169678  0
19:05:24.832 -1.5970382690429688 -4.561256408691406 -8.241388320922852 -1.235999584197998 2.441480875015259 0.4272591471672058 3.574779987335205 0.15563341975212097 -8.964485168457031 -0.02288888208568096 -0.6027405858039856 -2.3651845455169678  0
19:05:24.842 -1.5994325876235962 -4.5468902587890625 -8.282092094421387 -1.4801477193832397 2.449110269546509 0.5874813199043274 3.622667074203491 0.1963375359773636 -8.988429069519043 0.16022217273712158 -0.556962788105011 -2.1744437217712402  0
19:05:24.853 -1.5730947256088257 -4.5492844581604 -8.255753517150879 -1.228369951248169 2.319406747817993 0.7171849608421326 3.5891458988189697 0.12211237102746964 -8.966878890991211 0.16022217273712158 -0.7782219648361206 -2.3499252796173096  0
19:05:24.862 -1.556334137916565 -4.621115207672119 -8.27969741821289 -1.2588884830474854 2.3651845455169678 0.6027405858039856 3.579568386077881 0.17239393293857574 -8.966878890991211 0.13733328878879547 -0.6485183238983154 -2.388073444366455  0
19:05:24.891 -1.5299962759017944 -4.544495582580566 -8.270120620727539 -1.3351848125457764 2.616962194442749 0.33570361137390137 3.5987234115600586 0.17478829622268677 -9.021949768066406 0.14496292173862457 -0.5111850500106812 -2.319406747817993  0
19:05:24.902 -1.491686463356018 -4.580410957336426 -8.255753517150879 -1.312295913696289 2.555925130844116 0.5264443159103394 3.6035120487213135 0.16281649470329285 -8.928569793701172 0.09918515384197235 -0.556962788105011 -2.1820733547210693  0
19:05:24.931 -1.6353480815887451 -4.518157482147217 -8.238993644714355 -1.2512588500976562 2.5101473331451416 0.5493331551551819 3.586751699447632 0.13168981671333313 -8.923781394958496 0.1983703076839447 -0.6332590579986572 -2.372814178466797  0
19:05:24.962 -1.5946438312530518 -4.597171306610107 -8.215049743652344 -1.4343699216842651 2.6398510932922363 0.6561479568481445 3.622667074203491 0.18915444612503052 -8.978850364685059 0.12207403779029846 -0.5874813199043274 -2.5025177001953125  0
19:05:24.971 -1.5252074003219604 -4.487030982971191 -8.186317443847656 -1.0147404670715332 2.4109623432159424 0.7553331255912781 3.569991111755371 0.15323905646800995 -8.866315841674805 0.16022217273712158 -0.48066651821136475 -2.4872584342956543  0
19:05:24.982 -1.5180244445800781 -4.467875957489014 -8.291668891906738 -0.8926663994789124 2.685628890991211 0.8011108636856079 3.5891458988189697 0.11253493279218674 -8.983638763427734 -0.04577776417136192 -0.32807397842407227 -2.6551103591918945  0
19:05:24.992 -1.5659116506576538 -4.513369083404541 -8.241388320922852 -0.9079256653785706 2.08288836479187 0.7553331255912781 3.562808036804199 0.11492929607629776 -8.954907417297363 0.28992584347724915 -0.7248145937919617 -2.616962194442749  0
19:05:25.002 -1.6018270254135132 -4.544495582580566 -8.250965118408203 -1.495406985282898 2.3346660137176514 0.5111850500106812 3.5604135990142822 0.1484503298997879 -8.938146591186523 0.5798516869544983 -0.7705923914909363 -2.067629098892212  0
19:05:25.012 -1.5898551940917969 -4.609143257141113 -8.224627494812012 -1.693777322769165 2.685628890991211 0.4501480162143707 3.5987234115600586 0.17239393293857574 -8.952512741088867 0.0 -0.6866664886474609 -2.4948880672454834  0
19:05:25.022 -1.5371793508529663 -4.6043548583984375 -8.215049743652344 -2.4262216091156006 2.769554853439331 -0.16022217273712158 3.6561880111694336 0.16042214632034302 -8.976456642150879 0.12207403779029846 -0.5111850500106812 -2.2583696842193604  0
19:05:25.033 -1.5347849130630493 -4.5947771072387695 -8.289275169372559 -2.441480875015259 2.769554853439331 -0.2059999406337738 3.5316812992095947 0.20591498911380768 -8.923781394958496 0.14496292173862457 -0.3891109824180603 -2.2888882160186768  0
19:05:25.043 -1.5994325876235962 -4.5995659828186035 -8.20068359375 -1.9837031364440918 2.540665864944458 0.16022217273712158 3.6178781986236572 0.20112626254558563 -8.964485168457031 0.09155552834272385 -0.5493331551551819 -2.533036231994629  0
19:05:25.053 -1.5276018381118774 -4.6474528312683105 -8.274909019470215 -1.2131108045578003 2.4338512420654297 0.6256294250488281 3.5556249618530273 0.1987318992614746 -8.9429349899292 0.03814813867211342 -0.49592578411102295 -2.449110269546509  0
19:05:25.062 -1.5323904752731323 -4.554072856903076 -8.231809616088867 -0.5951109528541565 2.3270363807678223 1.0147404670715332 3.565202236175537 0.18436574935913086 -8.986034393310547 0.13733328878879547 -0.22888882458209991 -2.5101473331451416  0
19:05:25.073 -1.4749259948730469 -4.5373125076293945 -8.248571395874023 -0.053407393395900726 1.5564439296722412 1.808221697807312 3.5508363246917725 0.158027783036232 -8.998005867004395 0.03814813867211342 -0.5264443159103394 -2.3346660137176514  0
19:05:25.083 -1.4749259948730469 -4.534918308258057 -8.265331268310547 -0.16785180568695068 1.3428144454956055 2.0447402000427246 3.5029489994049072 0.17478829622268677 -9.000399589538574 0.1907406896352768 -0.6790368556976318 -2.5788140296936035  0
19:05:25.113 -1.5084469318389893 -4.563650608062744 -8.159979820251465 -2.78481388092041 3.0518510341644287 -0.4425183832645416 3.5963289737701416 0.2083093374967575 -8.863922119140625 0.49592578411102295 -0.8774071335792542 -1.9531846046447754  0
19:05:25.124 -1.5252074003219604 -4.645058631896973 -8.27969741821289 -3.097628593444824 2.9679250717163086 -0.4272591471672058 3.5580191612243652 0.22985859215259552 -9.036314964294434 0.030518509447574615 -0.3891109824180603 -3.30362868309021  0
19:05:25.133 -1.5395735502243042 -4.582805156707764 -8.31321907043457 -2.449110269546509 2.914517641067505 -1.0986663103103638 3.6130895614624023 0.2274642288684845 -8.926175117492676 0.2136295735836029 -0.48066651821136475 -2.555925130844116  0
19:05:25.143 -1.5874607563018799 -4.527735233306885 -8.112092971801758 -2.319406747817993 2.7314066886901855 -0.22888882458209991 3.69449782371521 0.09098569303750992 -8.878287315368652 0.5798516869544983 -0.9002960324287415 -0.8392590284347534  0
19:05:25.153 -1.5898551940917969 -4.6905517578125 -8.318007469177246 -1.0299997329711914 2.700888156890869 1.0910366773605347 3.682525873184204 0.15563341975212097 -9.05547046661377 -0.2136295735836029 -0.07629627734422684 -4.448072910308838  0
19:05:25.164 -1.5323904752731323 -4.539707183837891 -8.107303619384766 -0.5493331551551819 1.8768882751464844 0.6485183238983154 3.6035120487213135 0.2370416522026062 -8.8687105178833 0.7095553278923035 -1.2588884830474854 -0.3509628474712372  0
19:05:25.173 -1.6329536437988281 -4.67379093170166 -8.375472068786621 -1.5335551500320435 1.922666072845459 2.0447402000427246 3.6537938117980957 0.22267550230026245 -9.17039966583252 0.12207403779029846 -0.08392590284347534 -3.6317026615142822  0
19:05:25.203 -1.5467567443847656 -4.518157482147217 -8.286880493164062 -1.0605181455612183 2.9450361728668213 -0.747703492641449 3.510132074356079 0.1867600828409195 -9.031526565551758 0.015259254723787308 0.15259255468845367 -4.379405975341797  0
19:05:25.213 -1.489292025566101 -4.4846367835998535 -8.152796745300293 -2.4262216091156006 1.8311105966567993 1.4801477193832397 3.399991512298584 0.1867600828409195 -8.851949691772461 0.5264443159103394 -1.2131108045578003 -1.3580737113952637  0
19:05:25.223 -1.4773201942443848 -4.56843900680542 -8.169556617736816 -1.6556291580200195 2.319406747817993 0.5951109528541565 3.5460474491119385 0.19154880940914154 -9.01955509185791 -0.08392590284347534 -0.6790368556976318 -2.1973326206207275  0
19:05:25.234 -1.5683058500289917 -4.613932132720947 -8.373077392578125 -1.0528886318206787 3.6469619274139404 -0.7934812307357788 3.581962823867798 0.1867600828409195 -9.03870964050293 -0.09918515384197235 -0.1831110566854477 -2.9679250717163086  0
19:05:25.243 -1.6209818124771118 -4.467875957489014 -8.109698295593262 -1.1444441080093384 3.5096285343170166 -0.7934812307357788 3.5604135990142822 0.10295749455690384 -8.796879768371582 0.32044434547424316 -1.1291848421096802 -1.7090365886688232  0
19:05:25.253 -1.6832352876663208 -4.544495582580566 -8.318007469177246 -1.2207404375076294 2.7924435138702393 0.8468886613845825 3.6849205493927 0.10295749455690384 -8.959695816040039 -0.03814813867211342 -0.3662221133708954 -3.372295379638672  0
19:05:25.263 -1.6377424001693726 -4.539707183837891 -8.286880493164062 -1.1062959432601929 2.0294809341430664 0.27466657757759094 3.5460474491119385 0.10535185039043427 -8.988429069519043 0.31281471252441406 -0.556962788105011 -1.930295705795288  0
19:05:25.294 -1.4725315570831299 -4.625904083251953 -8.246176719665527 -1.235999584197998 2.533036231994629 0.31281471252441406 3.572385311126709 0.16521084308624268 -8.859132766723633 0.5493331551551819 -0.808740496635437 -1.4648884534835815  0
19:05:25.302 -1.609010100364685 -4.578016757965088 -8.248571395874023 -1.503036618232727 3.166295289993286 0.251777708530426 3.646610736846924 0.16999956965446472 -8.914202690124512 0.04577776417136192 -0.31281471252441406 -3.166295289993286  0
19:05:25.312 -1.6018270254135132 -4.5468902587890625 -8.18152904510498 -2.0523698329925537 2.143925189971924 0.06103701889514923 3.5460474491119385 0.20112626254558563 -8.895048141479492 0.16022217273712158 -0.8926663994789124 -2.304147481918335  0
19:05:25.323 -1.5635172128677368 -4.580410957336426 -8.243782043457031 -1.9608142375946045 1.693777322769165 1.2207404375076294 3.627455711364746 0.22506986558437347 -8.899837493896484 0.4043702483177185 -0.6866664886474609 -2.006592035293579  0
19:05:25.352 -1.6329536437988281 -4.630692481994629 -8.224627494812012 -0.9308145642280579 2.4185919761657715 0.23651844263076782 3.5556249618530273 0.1867600828409195 -8.921385765075684 0.29755547642707825 -0.8850367665290833 -1.8845179080963135  0
19:05:25.363 -1.5443623065948486 -4.623509407043457 -8.296457290649414 -1.419110655784607 2.4033327102661133 1.9455549716949463 3.6106951236724854 0.1867600828409195 -9.01716136932373 -0.007629627361893654 -0.6485183238983154 -2.471999168395996  0
19:05:25.372 -1.5060526132583618 -4.5947771072387695 -8.224627494812012 -0.747703492641449 2.4185919761657715 0.8163701295852661 3.6154839992523193 0.20112626254558563 -8.938146591186523 -0.03814813867211342 -0.6256294250488281 -2.5101473331451416  0
19:05:25.403 -1.412672519683838 -4.527735233306885 -8.246176719665527 -0.9918515682220459 2.3499252796173096 1.8768882751464844 3.5604135990142822 0.05507028475403786 -8.983638763427734 -0.13733328878879547 -0.7171849608421326 -1.8692587614059448  0
19:05:25.443 -1.5299962759017944 -4.582805156707764 -8.284485816955566 -1.312295913696289 1.686147689819336 1.9150364398956299 3.562808036804199 0.079013891518116 -9.029132843017578 0.1831110566854477 -0.617999792098999 -2.3651845455169678  0
19:05:25.453 -1.4509822130203247 -4.44393253326416 -8.267725944519043 -1.4114810228347778 2.5788140296936035 -0.015259254723787308 3.6035120487213135 0.1484503298997879 -8.962090492248535 0.11444441229104996 -0.7400738596916199 -2.0523698329925537  0
19:05:25.464 -1.4845033884048462 -4.518157482147217 -8.243782043457031 -2.3346660137176514 3.1281471252441406 -0.24414807558059692 3.6083009243011475 0.15323905646800995 -8.954907417297363 0.28229621052742004 -0.8392590284347534 -2.304147481918335  0
19:05:25.474 -1.489292025566101 -4.561256408691406 -8.231809616088867 -2.8916287422180176 2.78481388092041 -0.23651844263076782 3.5460474491119385 0.2466191053390503 -8.983638763427734 0.32044434547424316 -0.5874813199043274 -2.5177769660949707  0
19:05:25.483 -1.5323904752731323 -4.6019606590271 -8.27969741821289 -2.7161474227905273 2.388073444366455 0.11444441229104996 3.5316812992095947 0.23225294053554535 -8.938146591186523 0.4119998812675476 -0.6714072227478027 -2.304147481918335  0
19:05:25.493 -1.4868977069854736 -4.556467533111572 -8.243782043457031 -1.9684438705444336 2.8077027797698975 -0.1754814237356186 3.512526512145996 0.23225294053554535 -8.933358192443848 0.04577776417136192 -0.3585924804210663 -2.395703077316284  0
19:05:25.503 -1.556334137916565 -4.609143257141113 -8.210261344909668 -1.2741477489471436 3.0365917682647705 0.007629627361893654 3.584357261657715 0.22028113901615143 -8.897442817687988 0.06866664439439774 -0.5645924210548401 -2.5788140296936035  0
19:05:25.514 -1.5587284564971924 -4.630692481994629 -8.20068359375 -0.8774071335792542 2.7924435138702393 0.6637775897979736 3.4957659244537354 0.18197138607501984 -8.9429349899292 0.4272591471672058 -0.6561479568481445 -2.4262216091156006  0
19:05:25.524 -1.5323904752731323 -4.544495582580566 -8.272515296936035 -0.6942960619926453 2.4338512420654297 0.9842219352722168 3.6130895614624023 0.21549241244792938 -9.012371063232422 0.2136295735836029 -0.48829615116119385 -2.4948880672454834  0
19:05:25.534 -1.49886953830719 -4.613932132720947 -8.193500518798828 -1.3657033443450928 2.5254065990448 0.5798516869544983 3.64182186126709 0.1963375359773636 -8.976456642150879 0.09155552834272385 -0.7171849608421326 -2.464369535446167  0
19:05:25.574 -1.5347849130630493 -4.55886173248291 -8.246176719665527 -1.7014069557189941 2.8000731468200684 -0.16785180568695068 3.627455711364746 0.19154880940914154 -8.978850364685059 0.14496292173862457 -0.5798516869544983 -2.4338512420654297  0
19:05:25.604 -1.4677428007125854 -4.606749057769775 -8.207867622375488 -1.2894070148468018 1.724295735359192 1.0834070444107056 3.639427661895752 0.18915444612503052 -8.918991088867188 0.23651844263076782 -0.7019256949424744 -2.296517848968506  0
19:05:25.613 -1.465348482131958 -4.645058631896973 -8.248571395874023 -0.8545182943344116 2.2888882160186768 0.8926663994789124 3.6130895614624023 0.28971758484840393 -8.9429349899292 0.030518509447574615 -0.5951109528541565 -2.2888882160186768  0
19:05:25.624 -1.491686463356018 -4.6019606590271 -8.215049743652344 -0.808740496635437 2.777184247970581 0.5645924210548401 3.5532305240631104 0.20591498911380768 -8.952512741088867 -0.14496292173862457 -0.5264443159103394 -2.5177769660949707  0
19:05:25.652 -1.5754890441894531 -4.573228359222412 -8.229415893554688 -1.2054811716079712 2.5177769660949707 0.4196295142173767 3.577174186706543 0.13168981671333313 -8.959695816040039 0.15259255468845367 -0.6256294250488281 -2.5025177001953125  0
19:05:25.672 -1.5539398193359375 -4.518157482147217 -8.246176719665527 -1.3885921239852905 2.555925130844116 0.6408886909484863 3.5987234115600586 0.14605596661567688 -8.95730209350586 -0.015259254723787308 -0.6561479568481445 -2.6474807262420654  0
19:05:25.683 -1.5802778005599976 -4.573228359222412 -8.248571395874023 -1.0528886318206787 2.243110418319702 0.5645924210548401 3.5412588119506836 0.11014056950807571 -8.909414291381836 0.06103701889514923 -0.3891109824180603 -2.059999465942383  0
19:05:25.713 -3.170132875442505 -4.173369884490967 -8.847161293029785 -44.35102462768555 -12.565996170043945 41.10080337524414 3.577174186706543 0.20352062582969666 -8.962090492248535 -0.07629627734422684 -0.8545182943344116 -1.8539994955062866  0
19:05:25.722 -1.465348482131958 -5.25562047958374 -7.439277172088623 -39.5825080871582 -46.64754104614258 46.739097595214844 3.5364701747894287 0.1987318992614746 -8.990822792053223 -0.33570361137390137 -1.3580737113952637 0.1983703076839447  0
19:05:25.733 -0.8595753312110901 -4.803086280822754 -8.00674057006836 -42.130802154541016 -11.597033500671387 58.24457550048828 3.7806947231292725 0.16042214632034302 -8.964485168457031 1.007110834121704 -1.1597033739089966 -1.5793328285217285  0
19:05:25.743 -1.1397154331207275 -5.088015556335449 -7.752938270568848 -13.985107421875 -16.731773376464844 -6.797997951507568 3.6753427982330322 0.22985859215259552 -8.930963516235352 1.1673330068588257 -2.3270363807678223 -1.686147689819336  0
19:05:25.752 -1.7119674682617188 -5.04252290725708 -7.99716329574585 -15.312662124633789 4.2725911140441895 42.176578521728516 3.464639186859131 0.1867600828409195 -8.921385765075684 -0.053407393395900726 -0.5798516869544983 -3.5172581672668457  0
